X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM
22.60824120603015	0.9984078667142411	0.9999987023180397	0.9999999999847692	1.0	1.0	1.0	1.0	1.0
22.75316582914573	0.998638543713493	0.9999991722479898	0.9999999999942863	1.0	1.0	1.0	1.0	1.0
22.898090452261304	0.9988401421983689	0.9999994797171142	0.999999999997937	1.0	1.0	1.0	1.0	1.0
23.043015075376882	0.9990156623941788	0.999999677910247	0.9999999999992841	1.0	1.0	1.0	1.0	1.0
23.18793969849246	0.9991678870611727	0.9999998037108707	0.9999999999997616	1.0	1.0	1.0	1.0	1.0
23.33286432160804	0.9992993857357443	0.9999998823005629	0.999999999999924	1.0	1.0	1.0	1.0	1.0
23.477788944723617	0.999412520336938	0.9999999305965853	0.9999999999999768	1.0	1.0	1.0	1.0	1.0
23.622713567839195	0.9995094519839297	0.9999999597767111	0.9999999999999932	1.0	1.0	1.0	1.0	1.0
23.767638190954774	0.9995921488631061	0.9999999771008804	0.9999999999999981	1.0	1.0	1.0	1.0	1.0
23.912562814070352	0.9996623949792328	0.99999998720175	0.9999999999999996	1.0	1.0	1.0	1.0	1.0
24.05748743718593	0.9997217996240001	0.9999999929820411	0.9999999999999999	1.0	1.0	1.0	1.0	1.0
24.202412060301505	0.9997718073968499	0.999999996226636	1.0	1.0	1.0	1.0	1.0	1.0
24.347336683417083	0.999813708617287	0.9999999980119623	1.0	1.0	1.0	1.0	1.0	1.0
